# form	pos	lemma	sense	freq
སྐབས་བབ་	OTHER			
སྐབས་བརྒྱད་	OTHER			
སྐབས་མཆིས་	NOUN			
སྐམ་	VERB			
སྐམ་ཁབ་	OTHER			
སྐམ་ཆུ་	OTHER			
སྐམ་པ	VERB			
སྐམ་པ་	NOUN			
སྐམ་པོ	ADJ			
སྐམ་པོ་	ADJ			
སྐམ་ས	NOUN			
སྐམས་པ	VERB			
སྐམས་པ་	VERB			
སྐར་ཁམས་	OTHER			
སྐར་ཁུང་	NOUN			
སྐར་ཆུང་	NOUN			
སྐར་ཆུང་རྒྱལ་སྡེ་	PROPN			
སྐར་ཆེན་འོད་འཕྲོ་	PROPN			
སྐར་ནག་རྩིས་	OTHER			
སྐར་ནྱ་གྲོ་དྷ	NOUN			
སྐར་ཕྲན་	NOUN			
སྐར་མ	OTHER			
སྐར་མ་	NOUN			
སྐར་མ་རྒྱལ་	NOUN			
སྐར་མ་ལ་དགའ་བ་	PROPN			
སྐར་མ་སྐྱོང་	PROPN			
སྐར་མདའ་	NOUN			
སྐར་མའི་རྒྱལ་པོ་	PROPN			
སྐར་མར་	OTHER			
སྐར་ཚོགས་	NOUN			
སྐར་ཚོམ་	OTHER			
སྐར་ཡིག་	OTHER			
སྐར་རྒྱལ་	PROPN			
སྐར་རྩིས་	OTHER			
སྐར་ལྔ	OTHER			
སྐལ་	NOUN			
སྐལ་པ་	NOUN			
སྐལ་བ	NOUN			
སྐལ་བ་	NOUN			
སྐལ་བ་ཅན་	ADJ			
སྐལ་བ་བཟང་མོ	PROPN			
སྐལ་བ་མེད་པ	NOUN			
སྐལ་བཟང་	OTHER			
སྐལ་བཟང་དོན་བརྒྱུད་ཉི་མ་	PROPN			
སྐལ་མཉམ་	OTHER			
སྐལ་མེད་	ADJ			
སྐལ་ལྡན་	ADJ			
སྐལ་ལྡན་གདུལ་བྱ	NOUN			
སྐལ་ལྡན་གྲོགས་	NOUN			
སྐལ་ལྡན་བུ་	NOUN			
སྐལ་ལྡན་རྒྱ་མཚོ	PROPN			
སྐལ་ལྡན་རྒྱལ་པོ་	PROPN			
སྐལ་ལྡན་རྡོ་རྗེ་སྤུན	NOUN			
སྐལ་སྐོར་	PROPN			
སྐལ་སྡན་	ADJ			
སྐས་	NOUN			
སྐས་ཐེམ་	NOUN			
སྐས་པ	NOUN			
སྐུ	NOUN			
སྐུ་	NOUN			
སྐུ་ཁམས་	NOUN			
སྐུ་ཁྲུ་	NOUN			
སྐུ་ཁྲུས་	NOUN			
སྐུ་གདུང་	NOUN			
སྐུ་གདུང་ཆ་	NOUN			
སྐུ་གམ་	OTHER			
སྐུ་གཞོན་དུས་	OTHER			
སྐུ་གཟུགས་	NOUN			
སྐུ་གཟུཊ་	NOUN			
སྐུ་གསུང་	OTHER			
སྐུ་གསུང་ཐུགས་	NOUN			
སྐུ་གསུང་ཐུགས་ཡོན་ཏན་	NOUN			
སྐུ་གསུམ་	OTHER			
སྐུ་གསུམ་ལ་འཇུག་པ་	PROPN			
སྐུ་ཆས་	NOUN			
སྐུ་ཆིངས་རྒྱ་མ་	NOUN			
སྐུ་ཆེ	NOUN			
སྐུ་དངོས་	NOUN			
སྐུ་དཔང་	NOUN			
སྐུ་དཔུང་	NOUN			
སྐུ་དབང་	NOUN			
སྐུ་དུས་	OTHER			
སྐུ་དྲིན་	NOUN			
སྐུ་དྲིན་ཅན	ADJ			
སྐུ་དྲུང་	ADV			
སྐུ་ན་	NOUN			
སྐུ་པང་	NOUN			
སྐུ་ཕྲེང་	NOUN			
སྐུ་བགྲེས་	OTHER			
སྐུ་བཅར་	OTHER			
སྐུ་བཞི་	OTHER			
སྐུ་བསོད་	NOUN			
སྐུ་བསོད་སྙན་གྲགས་གདུལ་བྱ་ཕྲིན་ལས་	NOUN			
སྐུ་བསྟེན་	OTHER			
སྐུ་བསྟོད་	OTHER			
སྐུ་བུད་མེད་	NOUN			
སྐུ་མཁར་	NOUN			
སྐུ་མཁར་རྩེ་	NOUN			
སྐུ་མགྲོན་	OTHER			
སྐུ་མངོན་སུམ་	NOUN			
སྐུ་མཆེད	NOUN			
སྐུ་མཆེད་	NOUN			
སྐུ་མདུན་	NOUN			
སྐུ་མདོག་	NOUN			
སྐུ་མཚམས་	NOUN			
སྐུ་ཚབ་	OTHER			
སྐུ་ཚེ	NOUN			
སྐུ་ཚེ་	NOUN			
སྐུ་ཞང་	NOUN			
སྐུ་ཞབས་	OTHER			
སྐུ་འཁོར་	OTHER			
སྐུ་འཁྲུངས་	OTHER			
སྐུ་འཕྲེང་	OTHER			
སྐུ་འཕྲེང་བ	NOUN			
སྐུ་འབུམ་	OTHER			
སྐུ་འབུམ་གསོ་རིག་དར་རྒྱས་གཞན་ཕན་	PROPN			
སྐུ་འབྲས་	NOUN			
སྐུ་འབྲས་ཅན	ADJ			
སྐུ་འཚམས་	NOUN			
སྐུ་རབས་	OTHER			
སྐུ་རིང་	ADV			
སྐུ་རིམ་	NOUN			
སྐུ་རྒྱན	NOUN			
སྐུ་རྒྱན་	NOUN			
སྐུ་རྩེད་	NOUN			
སྐུ་ལུགས་མ་	NOUN			
སྐུ་ལུས་	NOUN			
སྐུ་ལྔ	OTHER			
སྐུ་ལྷ་	NOUN			
སྐུ་ཤ་	NOUN			
སྐུ་སོར་	NOUN			
སྐུ་སྐལ་	NOUN			
སྐུ་སྐེད་	NOUN			
སྐུ་སྐྱེ་	PROPN			
སྐུ་སྐྱེ་མ་	OTHER			
སྐུ་སྲུང་	NOUN			
སྐུ་སྲོག་	NOUN			
སྐུ་སླི་མོ་	OTHER			
སྐུང་ཡིག་	OTHER			
སྐུངས་	VERB			
སྐུངས་པ་	VERB			
སྐུད་	VERB			
སྐུད་པ	VERB			
སྐུད་པ་	VERB			
སྐུར	VERB			
སྐུར་	NOUN			
སྐུར་ཀླད་	NOUN			
སྐུར་པ་	VERB			
སྐུར་བ་	NOUN			
སྐུར་ཡིག་	NOUN			
སྐུལ་བ	VERB			
སྐུལ་བྱེད	PROPN			
སྐུལ་བྱེད་	OTHER			
སྐུལ་སྤེལ་	OTHER			
སྐུས་	VERB			
སྐེ	NOUN			
སྐེ་	NOUN			
སྐེ་འཁྱོག་	OTHER			
སྐེ་རགས་	NOUN			
སྐེད་	NOUN			
སྐེད་སྒོ་	NOUN			
སྐེམ་བྱེད་	NOUN			
སྐེམས་པ་	VERB			
སྐོང་	VERB			
སྐོང་གསོ་	OTHER			
སྐོང་བ	VERB			
སྐོངས་	VERB			
སྐོན་	VERB			
སྐོམ་	NOUN			
སྐོམ་དད་	NOUN			
སྐོམ་པ	VERB			
སྐོམ་པ་	VERB			
སྐོམ་ཚད་	NOUN			
སྐོམ་ཚུགས་	NOUN			
སྐོར	VERB			
སྐོར་	NOUN			
སྐོར་གཅིག་	OTHER			
སྐོར་གསུམ་	OTHER			
སྐོར་ནོམས་	OTHER			
སྐོར་པ	VERB			
སྐོར་བ	VERB			
སྐོར་བ་	VERB			
སྐོར་བདུན་	OTHER			
སྐོར་བཞི	OTHER			
སྐོར་བཞི་	OTHER			
སྐོར་མཛོད་	NOUN			
སྐོར་ཚན་	OTHER			
སྐོར་ཚོམས་	OTHER			
སྐོར་སྐྱོད་	OTHER			
སྐྱ་	VERB			
སྐྱ་ནར་	PROPN			
སྐྱ་ནར་གྱི་བུ	PROPN			
སྐྱ་ནར་བུ	PROPN			
སྐྱ་བ	VERB			
སྐྱ་བ་	VERB			
སྐྱ་བ་སེང་བུ་	PROPN			
སྐྱ་བསེང་	NOUN			
སྐྱ་བོ་	ADJ			
སྐྱ་བོའི་ཕུ	PROPN			
སྐྱ་མོ་	ADJ			
སྐྱ་མོ་ལམ་	OTHER			
སྐྱ་རེངས་	ADV			
སྐྱ་རྔ	PROPN			
སྐྱ་རྔ་རྩ་	PROPN			
སྐྱ་ལམ་	OTHER			
སྐྱ་སེང་	OTHER			
སྐྱ་སྒོག་པ་	OTHER			
སྐྱབས	NOUN			
སྐྱབས་	NOUN			
སྐྱབས་གཅིག་	OTHER			
སྐྱབས་གནས	NOUN			
སྐྱབས་གསུམ་	OTHER			
སྐྱབས་གསུམ་བདུན་ཅུ་པ	PROPN			
སྐྱབས་པ	VERB			
སྐྱབས་བཅོལ་	OTHER			
སྐྱབས་མགོན་	PROPN			
སྐྱབས་མཆོག་	OTHER			
སྐྱབས་འགྲོ	NOUN			
སྐྱབས་འགྲོ་	OTHER			
སྐྱབས་རྗེ་	OTHER			
སྐྱབས་རྗེ་དམ་པ་ཆོས་དབྱིངས་རང་གྲོལ་	PROPN			
སྐྱབས་རྗེ་པད་མ་སྐལ་བཟང་	PROPN			
སྐྱབས་རྗེ་བྲག་དཀར་པ་དཀར་བརྒྱུད་བསྟན་འཛིན་ནོར་བུ	PROPN			
སྐྱབས་རྗེ་ལུང་རྟོགས་	PROPN			
སྐྱམས་མཚོ	OTHER			
སྐྱར་སྦྱོང་	OTHER			
སྐྱས་	OTHER			
སྐྱི	VERB			
སྐྱི་	VERB			
སྐྱི་བུང་	NOUN			
སྐྱིད་	VERB			
སྐྱིད་གཡང་	OTHER			
སྐྱིད་གྲོང་	PROPN			
སྐྱིད་གྲོང་ཁུལ་	OTHER			
སྐྱིད་གྲོང་འཕགས་མཆོག་ཝ་ཏི་བཟང་པོ་རྫོང་དཀར་ཡུལ་ལུང་	PROPN			
སྐྱིད་གྲོངས་	PROPN			
སྐྱིད་གླུ་	OTHER			
སྐྱིད་ཆོས་	NOUN			
སྐྱིད་དེ་བ	NOUN			
སྐྱིད་པ	VERB			
སྐྱིད་པ་	VERB			
སྐྱིད་པ་ཉི་མ་རྫོང་	PROPN			
སྐྱིད་པོ་	ADJ			
སྐྱིད་ཕུག་	PROPN			
སྐྱིད་ཕུག་ཉི་མ་རྫོང་	PROPN			
སྐྱིད་ཕོ་	ADJ			
སྐྱིད་བ	VERB			
སྐྱིད་མ	OTHER			
སྐྱིད་ཚལ་	OTHER			
སྐྱིད་འདོད་	NOUN			
སྐྱིད་ལྡེ	PROPN			
སྐྱིད་ཤོད་	OTHER			
སྐྱིད་སྟོན་	NOUN			
སྐྱིད་སྡུག་	NOUN			
སྐྱིན་	VERB			
སྐྱིན་པ་	VERB			
སྐྱིལ་ཀྲུང་	NOUN			
སྐྱིལ་མོ་ཀྲུང་	NOUN			
སྐྱུ་རུ་ར་	NOUN			
སྐྱུག་	VERB			
སྐྱུག་པ་	VERB			
སྐྱུག་བྲོ་བ	OTHER			
སྐྱུགས་	VERB			
སྐྱུགས་པ་	NOUN			
སྐྱུངས་	VERB			
སྐྱུད་བྱང་	OTHER			
སྐྱུར་	VERB			
སྐྱུར་དད་	NOUN			
སྐྱུར་བ་	VERB			
སྐྱུར་བོ་	OTHER			
སྐྱུར་མོ་	OTHER			
སྐྱེ	VERB			
སྐྱེ་	NOUN			
སྐྱེ་ཁམས་	OTHER			
སྐྱེ་གནས་	NOUN			
སྐྱེ་དངོས་	OTHER			
སྐྱེ་དངོས་རིགས་	OTHER			
སྐྱེ་པ་	NOUN			
སྐྱེ་པོ	NOUN			
སྐྱེ་པོ་	NOUN			
སྐྱེ་ཕྲེང་	OTHER			
སྐྱེ་བ	VERB			
སྐྱེ་བ་	VERB			
སྐྱེ་བོ	NOUN			
སྐྱེ་བོ་	NOUN			
སྐྱེ་བོ་གཟུངས་	NOUN			
སྐྱེ་བོ་གསོ་ཐིགས	PROPN			
སྐྱེ་བོ་གསོ་ཐིགས་	PROPN			
སྐྱེ་བོ་ངན་	NOUN			
སྐྱེ་བྲི་	NOUN			
སྐྱེ་མཆེད་	NOUN			
སྐྱེ་མཆོག་	NOUN			
སྐྱེ་མདོ་	PROPN			
སྐྱེ་མེད་	ADJ			
སྐྱེ་མེད་ཆོས་	NOUN			
སྐྱེ་མེད་ཕྱག་རྒྱ་	ADJ			
སྐྱེ་མེད་རང་སྒྲ་	NOUN			
སྐྱེ་ཚུལ་	VERB			
སྐྱེ་འགག་	NOUN			
སྐྱེ་འགག་གནས་མེད་	ADJ			
སྐྱེ་འགྲོ	OTHER			
སྐྱེ་འགྲོ་	NOUN			
སྐྱེ་འཆི	NOUN			
སྐྱེ་འཆི་	NOUN			
སྐྱེ་འཕེལ་	NOUN			
སྐྱེ་རྒ་ན་	NOUN			
སྐྱེ་རྒ་ན་འཆི	NOUN			
སྐྱེ་རྒུ	NOUN			
སྐྱེ་རྒུ་	NOUN			
སྐྱེ་ལུགས་	OTHER			
སྐྱེ་ཤི་འཁོར་བ་	NOUN			
སྐྱེ་ས་	VERB			
སྐྱེ་སྒོ་	OTHER			
སྐྱེགས་གནས་རྙིང་	PROPN			
སྐྱེང་	VERB			
སྐྱེངས་	VERB			
སྐྱེངས་པ	VERB			
སྐྱེད	VERB			
སྐྱེད་	VERB			
སྐྱེད་པ	VERB			
སྐྱེད་པ་	VERB			
སྐྱེད་བྱེད་	NOUN			
སྐྱེད་མ་	OTHER			
སྐྱེད་མོས་	PROPN			
སྐྱེད་མོས་ཚལ་	NOUN			
སྐྱེད་ཚལ་	NOUN			
སྐྱེད་ཤིང་	NOUN			
སྐྱེད་སྒོ	NOUN			
སྐྱེན་པ་	VERB			
སྐྱེམ་པ་	VERB			
སྐྱེར་ཕུ	NOUN			
སྐྱེར་ཕུ་	NOUN			
སྐྱེལ	VERB			
སྐྱེལ་	VERB			
སྐྱེལ་ཆང་	NOUN			
སྐྱེལ་བ	VERB			
སྐྱེལ་བ་	VERB			
སྐྱེལ་མ་	NOUN			
སྐྱེལ་མི་	VERB			
སྐྱེལ་སོ་	NOUN			
སྐྱེས	VERB			
སྐྱེས་	VERB			
སྐྱེས་ཁ་	NOUN			
སྐྱེས་ཁམས་	OTHER			
སྐྱེས་ཆེན་	OTHER			
སྐྱེས་ཐོབ་	NOUN			
སྐྱེས་ཐོས་	NOUN			
སྐྱེས་དག	NOUN			
སྐྱེས་དགའ་	NOUN			
སྐྱེས་པ	VERB			
སྐྱེས་པ་	VERB			
སྐྱེས་པ་རབས་	NOUN			
སྐྱེས་བུ	NOUN			
སྐྱེས་བུ་	NOUN			
སྐྱེས་བུ་བརྩོན་འགྲུས་	NOUN			
སྐྱེས་བུ་འབྲིང་	NOUN			
སྐྱེས་བུ་སེང་	NOUN			
སྐྱེས་བུ་སེང་གེ་	PROPN			
སྐྱེས་མ	OTHER			
སྐྱེས་མ་	ADJ			
སྐྱེས་མཆོག་	NOUN			
སྐྱེས་མཆོག་ལོ་	NOUN			
སྐྱེས་རབ་	OTHER			
སྐྱེས་རབས་	NOUN			
སྐྱེས་ལན་	NOUN			
སྐྱེས་སྦྱོར་	OTHER			
སྐྱོ	VERB			
སྐྱོ་	VERB			
སྐྱོ་གདུང་	PROPN			
སྐྱོ་གར་	OTHER			
སྐྱོ་གྲི	NOUN			
སྐྱོ་ཆད་	NOUN			
སྐྱོ་བ	VERB			
སྐྱོ་བ་	VERB			
སྐྱོ་མ་	NOUN			
སྐྱོ་མེད་སྐྱེས་བུ་	NOUN			
སྐྱོ་མོ་	ADJ			
སྐྱོ་ཚ་	NOUN			
སྐྱོ་འཇིགས་	NOUN			
སྐྱོ་རྒྱུ་	NOUN			
སྐྱོ་ཤས་	NOUN			
སྐྱོ་ཤས་སྙིང་རླུང་	NOUN			
སྐྱོ་ཤེས་རབ་རྡོ་རྗེ	PROPN			
སྐྱོ་སངས་	NOUN			
སྐྱོ་སྟོན་ཤཱཀྱ་གུ་ན་	PROPN			
སྐྱོ་སྣང་	OTHER			
སྐྱོགས་	NOUN			
སྐྱོང	VERB			
སྐྱོང་	VERB			
སྐྱོང་བ	VERB			
སྐྱོང་བ་	VERB			
སྐྱོང་བྱེད་	OTHER			
སྐྱོང་མཁས་	ADJ			
སྐྱོང་ཚུལ་	OTHER			
སྐྱོང་རིམ་	OTHER			
སྐྱོངས	VERB			
སྐྱོངས་	VERB			
སྐྱོངས་བ	VERB			
སྐྱོད	VERB			
སྐྱོད་	VERB			
སྐྱོན	NOUN			
སྐྱོན་	NOUN			
སྐྱོན་ཅན་	NOUN			
སྐྱོན་པ	VERB			
སྐྱོན་པ་	VERB			
སྐྱོན་བརྗོད་	OTHER			
སྐྱོན་མེད་	ADJ			
སྐྱོན་འཛུགས་	OTHER			
སྐྱོན་རྒྱ་	NOUN			
སྐྱོབ་	VERB			
སྐྱོབ་པ	VERB			
སྐྱོབ་པ་	VERB			
སྐྱོབས	VERB			
སྐྱོབས་	VERB			
སྐྱོབས་པ་	NOUN			
སྐྱོར་	VERB			
སྐྱོར་བ	VERB			
སྐྱོལ	VERB			
སྐྱོལ་	VERB			
སྐྱོལ་བ	VERB			
སྐྱོས་	VERB			
སྐྲ་	NOUN			
སྐྲ་ཅན་	PROPN			
སྐྲ་ཆོག་	OTHER			
སྐྲ་བཤིག་མགོ་	NOUN			
སྐྲ་རྩེ	PROPN			
སྐྲག	VERB			
སྐྲག་	VERB			
སྐྲག་པ	VERB			
སྐྲག་པ་	VERB			
སྐྲའི་ལྭ་བ་ཅན་མི་ཕམ་པ་	PROPN			
སྐྲུན་བྱེད་	NOUN			
སྐྲོད་	VERB			
སྒ་	NOUN			
སྒ་ཁྲ་	NOUN			
སྒ་ཆག་	OTHER			
སྒ་རྗེ་	OTHER			
སྒ་སྟོད་	OTHER			
སྒ་སྲབ་	NOUN			
སྒང་	NOUN			
སྒང་དྲུག་	PROPN			
སྒང་རྒྱུད་	NOUN			
སྒང་སྟེང་	PROPN			
སྒམ་པོ	PROPN			
སྒམ་པོ་	PROPN			
སྒམ་པོ་པ	PROPN			
སྒམ་པོ་པ་	PROPN			
སྒམ་པོ་བ	PROPN			
སྒར་དགོན་	PROPN			
སྒར་པ་དགོན་	PROPN			
སྒར་རྙིང་དགོན་	PROPN			
སྒལ་དམིག་	NOUN			
སྒལ་པ	NOUN			
སྒལ་པ་	NOUN			
སྒལ་མིག་	NOUN			
སྒལ་ཚགས་	NOUN			
སྒལ་རྨ་	NOUN			
སྒུག་	VERB			
སྒུགས	VERB			
སྒུགས་	VERB			
སྒུམ་	OTHER			
སྒུར་	VERB			
སྒུར་པོ་	PROPN			
སྒུལ་	VERB			
སྒེག་	VERB			
སྒེག་པ་	VERB			
སྒེག་མོ	OTHER			
སྒེག་མོ་	NOUN			
སྒེའུ་ཁུང་	OTHER			
སྒེར་	OTHER			
སྒེར་པ་	OTHER			
སྒེར་འཛིན་	OTHER			
སྒེར་སེམས་ཅན་	OTHER			
སྒེར་སྡེམ་	OTHER			
སྒོ	NOUN			
སྒོ་	NOUN			
སྒོ་ཀུན་	OTHER			
སྒོ་ཁྱི	NOUN			
སྒོ་གཏན་	NOUN			
སྒོ་གསུམ་	OTHER			
སྒོ་གླེགས་	NOUN			
སྒོ་ང	NOUN			
སྒོ་ང་	NOUN			
སྒོ་ཆེན་	OTHER			
སྒོ་དབྱེ	OTHER			
སྒོ་དམར་	OTHER			
སྒོ་དྲུག་པའི་གཟུངས་	PROPN			
སྒོ་ནོར་	OTHER			
སྒོ་ཕྱུགས་	OTHER			
སྒོ་བ	NOUN			
སྒོ་བ་	NOUN			
སྒོ་བརྒྱ་	OTHER			
སྒོ་བརྒྱ་ཕྲག་	OTHER			
སྒོ་བརྒྱར་	OTHER			
སྒོ་བསྡུ་བ	OTHER			
སྒོ་བྱང་	OTHER			
སྒོ་བྱེད་	OTHER			
སྒོ་མང་	OTHER			
སྒོ་མང་དགོན་	PROPN			
སྒོ་མཐའ་ཡས་པ་བསྒྲུབ་པའི་གཟུངས་	PROPN			
སྒོ་མེ་	OTHER			
སྒོ་མོ་	NOUN			
སྒོ་འགག་	OTHER			
